lote,linea,palma,longitud,latitud,Estado,Errores
"63-CERCA ELECTRICA",41,38,-73.6597972,3.8890477,OK,
"63-CERCA ELECTRICA",41,3,-73.6593409,3.8859133,OK,
"63-CERCA ELECTRICA",41,21,-73.6595826,3.8875286,OK,
"63-CERCA ELECTRICA",41,29,-73.6596724,3.8882531,OK,
"63-CERCA ELECTRICA",41,36,-73.6597655,3.8888553,OK,
"63-CERCA ELECTRICA",41,49,-73.6599266,3.8900332,OK,
"63-CERCA ELECTRICA",41,42,-73.659844,3.8893859,OK,
"63-CERCA ELECTRICA",41,26,-73.6596296,3.8879616,OK,
"63-CERCA ELECTRICA",41,35,-73.6597652,3.8887832,OK,
"63-CERCA ELECTRICA",41,1,-73.6593272,3.8857178,OK,
"63-CERCA ELECTRICA",41,43,-73.6598517,3.8895,OK,
"63-CERCA ELECTRICA",41,45,-73.6598782,3.8896747,OK,
"63-CERCA ELECTRICA",41,48,-73.6599148,3.8899425,OK,
"63-CERCA ELECTRICA",41,7,-73.6593935,3.8862608,OK,
"63-CERCA ELECTRICA",41,41,-73.6598297,3.8893038,OK,
"63-CERCA ELECTRICA",41,18,-73.6595396,3.8872599,OK,
"63-CERCA ELECTRICA",41,22,-73.6595984,3.887631,OK,
"63-CERCA ELECTRICA",41,51,-73.6599546,3.8901933,OK,
"63-CERCA ELECTRICA",41,20,-73.6595631,3.887429,OK,
"63-CERCA ELECTRICA",41,8,-73.659419,3.8863594,OK,
"63-CERCA ELECTRICA",41,50,-73.659942,3.8901213,OK,
"63-CERCA ELECTRICA",41,16,-73.6595155,3.8870868,OK,
"63-CERCA ELECTRICA",41,37,-73.65978,3.8889497,OK,
"63-CERCA ELECTRICA",41,12,-73.6594713,3.8867172,OK,
"63-CERCA ELECTRICA",41,53,-73.6599816,3.8903947,OK,
"63-CERCA ELECTRICA",41,46,-73.6598918,3.8897527,OK,
"63-CERCA ELECTRICA",41,19,-73.6595485,3.8873573,OK,
"63-CERCA ELECTRICA",64,2,-73.6615406,3.8880057,OK,
"63-CERCA ELECTRICA",64,24,-73.6618047,3.8899367,OK,
"63-CERCA ELECTRICA",64,19,-73.6617443,3.8894978,OK,
"63-CERCA ELECTRICA",64,27,-73.6618425,3.8902228,OK,
"63-CERCA ELECTRICA",64,25,-73.6618096,3.8900348,OK,
"63-CERCA ELECTRICA",64,17,-73.6617185,3.889327,OK,
"63-CERCA ELECTRICA",64,20,-73.66176,3.8895754,OK,
"63-CERCA ELECTRICA",64,28,-73.6618549,3.8903052,OK,
"63-CERCA ELECTRICA",64,21,-73.6617656,3.8896899,OK,
"63-CERCA ELECTRICA",64,14,-73.6616811,3.8890429,OK,
"63-CERCA ELECTRICA",64,8,-73.661614,3.8885186,OK,
"63-CERCA ELECTRICA",64,11,-73.6616435,3.8887691,OK,
"63-CERCA ELECTRICA",64,6,-73.6615825,3.8883385,OK,
"63-CERCA ELECTRICA",64,15,-73.661695,3.8891456,OK,
"63-CERCA ELECTRICA",64,13,-73.6616697,3.8889542,OK,
"63-CERCA ELECTRICA",64,23,-73.6617967,3.8898556,OK,
"63-CERCA ELECTRICA",64,7,-73.6616002,3.8884282,OK,
"63-CERCA ELECTRICA",64,26,-73.6618267,3.8901328,OK,
"63-CERCA ELECTRICA",64,9,-73.6616193,3.8886311,OK,
"63-CERCA ELECTRICA",64,1,-73.66152,3.8878877,OK,
"63-CERCA ELECTRICA",64,4,-73.6615506,3.8881565,OK,
"63-CERCA ELECTRICA",64,3,-73.6615506,3.8880864,OK,
"63-CERCA ELECTRICA",64,5,-73.6615667,3.8882485,OK,
"63-CERCA ELECTRICA",64,16,-73.6617061,3.8892323,OK,
"63-CERCA ELECTRICA",64,12,-73.661662,3.8888751,OK,
"63-CERCA ELECTRICA",64,22,-73.661782,3.8897716,OK,
"63-CERCA ELECTRICA",64,29,-73.661874,3.890473,OK,
"63-CERCA ELECTRICA",64,18,-73.6617292,3.8893994,OK,
"63-CERCA ELECTRICA",64,10,-73.6616291,3.8886871,OK,
"63-CERCA ELECTRICA",79,11,-73.6630098,3.890159,OK,
"63-CERCA ELECTRICA",79,18,-73.663091,3.8907984,OK,
"63-CERCA ELECTRICA",79,14,-73.6630469,3.8904061,OK,
"63-CERCA ELECTRICA",79,9,-73.6629873,3.8900186,OK,
"63-CERCA ELECTRICA",79,13,-73.6630357,3.8903421,OK,
"63-CERCA ELECTRICA",79,19,-73.6631085,3.8909334,OK,
"63-CERCA ELECTRICA",79,3,-73.6629044,3.8894393,OK,
"63-CERCA ELECTRICA",79,7,-73.6629683,3.8898632,OK,
"63-CERCA ELECTRICA",79,15,-73.6630613,3.8904881,OK,
"63-CERCA ELECTRICA",79,2,-73.6628978,3.8893663,OK,
"63-CERCA ELECTRICA",79,12,-73.6630236,3.8902493,OK,
"63-CERCA ELECTRICA",79,8,-73.6629792,3.8899252,OK,
"63-CERCA ELECTRICA",79,17,-73.6630706,3.89067,OK,
"63-CERCA ELECTRICA",79,5,-73.6629475,3.8896854,OK,
"63-CERCA ELECTRICA",79,10,-73.6630004,3.890105,OK,
"63-CERCA ELECTRICA",79,1,-73.66289,3.8892748,OK,
"63-CERCA ELECTRICA",79,6,-73.6629566,3.8897724,OK,
"63-CERCA ELECTRICA",79,16,-73.6630636,3.8905599,OK,
"63-CERCA ELECTRICA",79,4,-73.6629178,3.8895277,OK,
"63-CERCA ELECTRICA",17,25,-73.6579425,3.8894084,OK,
"63-CERCA ELECTRICA",17,30,-73.658006,3.8898389,OK,
"63-CERCA ELECTRICA",17,22,-73.6579059,3.8891216,OK,
"63-CERCA ELECTRICA",17,17,-73.6578445,3.8886743,OK,
"63-CERCA ELECTRICA",17,10,-73.6572659,3.884579,OK,
"63-CERCA ELECTRICA",17,28,-73.6579792,3.8896671,OK,
"63-CERCA ELECTRICA",17,20,-73.6578754,3.8889563,OK,
"63-CERCA ELECTRICA",17,23,-73.6579202,3.8892227,OK,
"63-CERCA ELECTRICA",17,18,-73.6578603,3.8887649,OK,
"63-CERCA ELECTRICA",17,16,-73.6578232,3.8885998,OK,
"63-CERCA ELECTRICA",17,15,-73.6578185,3.8884926,OK,
"63-CERCA ELECTRICA",17,7,-73.6572265,3.8842999,OK,
"63-CERCA ELECTRICA",17,8,-73.657239,3.8843885,OK,
"63-CERCA ELECTRICA",17,11,-73.6573276,3.8850159,OK,
"63-CERCA ELECTRICA",17,4,-73.6571845,3.8840264,OK,
"63-CERCA ELECTRICA",17,1,-73.6571431,3.8837615,OK,
"63-CERCA ELECTRICA",17,14,-73.6573666,3.8852927,OK,
"63-CERCA ELECTRICA",17,27,-73.6579679,3.8895721,OK,
"63-CERCA ELECTRICA",17,19,-73.6578694,3.888865,OK,
"63-CERCA ELECTRICA",17,5,-73.6572064,3.8841254,OK,
"63-CERCA ELECTRICA",17,29,-73.6579952,3.8897573,OK,
"63-CERCA ELECTRICA",17,24,-73.6579361,3.8893232,OK,
"63-CERCA ELECTRICA",17,26,-73.6579547,3.8894879,OK,
"63-CERCA ELECTRICA",17,12,-73.6573436,3.8851292,OK,
"63-CERCA ELECTRICA",17,13,-73.6573574,3.8852274,OK,
"63-CERCA ELECTRICA",17,2,-73.6571538,3.8838529,OK,
"63-CERCA ELECTRICA",17,21,-73.6578922,3.889036,OK,
"63-CERCA ELECTRICA",17,9,-73.6572512,3.8844749,OK,
"63-CERCA ELECTRICA",17,3,-73.657172,3.883948,OK,
"63-CERCA ELECTRICA",17,6,-73.6572184,3.8842052,OK,
"63-CERCA ELECTRICA",68,28,-73.6622071,3.8906286,OK,
"63-CERCA ELECTRICA",68,11,-73.6620035,3.8891014,OK,
"63-CERCA ELECTRICA",68,20,-73.6621067,3.8899143,OK,
"63-CERCA ELECTRICA",68,29,-73.6622229,3.8907186,OK,
"63-CERCA ELECTRICA",68,23,-73.6621507,3.890189,OK,
"63-CERCA ELECTRICA",68,4,-73.6619035,3.8884716,OK,
"63-CERCA ELECTRICA",68,26,-73.6621796,3.8904479,OK,
"63-CERCA ELECTRICA",68,7,-73.6619525,3.8887516,OK,
"63-CERCA ELECTRICA",68,3,-73.6618944,3.8883845,OK,
"63-CERCA ELECTRICA",68,13,-73.6620323,3.8892778,OK,
"63-CERCA ELECTRICA",68,24,-73.662164,3.890265,OK,
"63-CERCA ELECTRICA",68,21,-73.6621164,3.889993,OK,
"63-CERCA ELECTRICA",68,18,-73.6620898,3.8897234,OK,
"63-CERCA ELECTRICA",68,2,-73.6618851,3.8883078,OK,
"63-CERCA ELECTRICA",68,17,-73.6620782,3.8896224,OK,
"63-CERCA ELECTRICA",68,9,-73.6619786,3.8889244,OK,
"63-CERCA ELECTRICA",68,25,-73.6621701,3.8903465,OK,
"63-CERCA ELECTRICA",68,5,-73.6619199,3.8885656,OK,
"63-CERCA ELECTRICA",68,15,-73.6620472,3.8894567,OK,
"63-CERCA ELECTRICA",68,27,-73.6622026,3.8905325,OK,
"63-CERCA ELECTRICA",68,22,-73.6621318,3.890081,OK,
"63-CERCA ELECTRICA",68,10,-73.6619917,3.8890107,OK,
"63-CERCA ELECTRICA",68,12,-73.6620203,3.8891975,OK,
"63-CERCA ELECTRICA",68,6,-73.6619381,3.8886696,OK,
"63-CERCA ELECTRICA",68,8,-73.6619682,3.8888416,OK,
"63-CERCA ELECTRICA",68,14,-73.6620466,3.8893598,OK,
"63-CERCA ELECTRICA",68,16,-73.6620639,3.8895403,OK,
"63-CERCA ELECTRICA",68,19,-73.6621002,3.8898185,OK,
"63-CERCA ELECTRICA",68,1,-73.6618714,3.8881947,OK,
"63-CERCA ELECTRICA",53,20,-73.660653,3.8884594,OK,
"63-CERCA ELECTRICA",53,15,-73.6605872,3.8880132,OK,
"63-CERCA ELECTRICA",53,38,-73.660878,3.8900611,OK,
"63-CERCA ELECTRICA",53,39,-73.6608866,3.8901689,OK,
"63-CERCA ELECTRICA",53,24,-73.6607033,3.8888052,OK,
"63-CERCA ELECTRICA",53,27,-73.6607484,3.8890983,OK,
"63-CERCA ELECTRICA",53,26,-73.660735,3.8890099,OK,
"63-CERCA ELECTRICA",53,18,-73.6606283,3.8882946,OK,
"63-CERCA ELECTRICA",53,3,-73.6604405,3.8869523,OK,
"63-CERCA ELECTRICA",53,12,-73.6605533,3.887749,OK,
"63-CERCA ELECTRICA",53,6,-73.6604761,3.8872141,OK,
"63-CERCA ELECTRICA",53,16,-73.6605982,3.8881226,OK,
"63-CERCA ELECTRICA",53,11,-73.6605325,3.8876537,OK,
"63-CERCA ELECTRICA",53,35,-73.6608401,3.8897977,OK,
"63-CERCA ELECTRICA",53,5,-73.6604627,3.8871258,OK,
"63-CERCA ELECTRICA",53,37,-73.660872,3.8899921,OK,
"63-CERCA ELECTRICA",53,13,-73.6605651,3.8878398,OK,
"63-CERCA ELECTRICA",53,34,-73.6608287,3.8897213,OK,
"63-CERCA ELECTRICA",53,29,-73.6607746,3.889271,OK,
"63-CERCA ELECTRICA",53,7,-73.6604889,3.8873108,OK,
"63-CERCA ELECTRICA",53,19,-73.6606419,3.8883727,OK,
"63-CERCA ELECTRICA",53,14,-73.6605749,3.8879308,OK,
"63-CERCA ELECTRICA",53,2,-73.6604257,3.886856,OK,
"63-CERCA ELECTRICA",53,23,-73.660692,3.8887288,OK,
"63-CERCA ELECTRICA",53,8,-73.660502,3.8873972,OK,
"63-CERCA ELECTRICA",53,28,-73.6607591,3.889183,OK,
"63-CERCA ELECTRICA",53,36,-73.6608573,3.8899081,OK,
"63-CERCA ELECTRICA",53,33,-73.6608216,3.8896339,OK,
"63-CERCA ELECTRICA",53,1,-73.6604039,3.8867546,OK,
"63-CERCA ELECTRICA",53,25,-73.6607175,3.8889099,OK,
"63-CERCA ELECTRICA",53,30,-73.660783,3.8893665,OK,
"63-CERCA ELECTRICA",53,4,-73.6604469,3.8870357,OK,
"63-CERCA ELECTRICA",53,21,-73.660665,3.8885397,OK,
"63-CERCA ELECTRICA",53,32,-73.6608086,3.8895475,OK,
"63-CERCA ELECTRICA",53,31,-73.6607918,3.8894515,OK,
"63-CERCA ELECTRICA",53,10,-73.6605242,3.887583,OK,
"63-CERCA ELECTRICA",53,40,-73.6608945,3.8902376,OK,
"63-CERCA ELECTRICA",53,22,-73.6606769,3.8886428,OK,
"63-CERCA ELECTRICA",53,17,-73.6606122,3.8882026,OK,
"63-CERCA ELECTRICA",53,9,-73.6605164,3.8874916,OK,
"63-CERCA ELECTRICA",6,5,-73.6562556,3.8835652,OK,
"63-CERCA ELECTRICA",6,13,-73.6570357,3.8890909,OK,
"63-CERCA ELECTRICA",6,12,-73.6570106,3.8889302,OK,
"63-CERCA ELECTRICA",6,10,-73.6569905,3.8887551,OK,
"63-CERCA ELECTRICA",6,11,-73.656999,3.8888397,OK,
"63-CERCA ELECTRICA",6,15,-73.6570561,3.8893034,OK,
"63-CERCA ELECTRICA",6,3,-73.6562235,3.8833958,OK,
"63-CERCA ELECTRICA",6,2,-73.6562172,3.8833082,OK,
"63-CERCA ELECTRICA",6,1,-73.6561992,3.8832147,OK,
"63-CERCA ELECTRICA",6,16,-73.6570671,3.8893693,OK,
"63-CERCA ELECTRICA",6,9,-73.6569613,3.8886603,OK,
"63-CERCA ELECTRICA",6,4,-73.6562367,3.8834742,OK,
"63-CERCA ELECTRICA",6,7,-73.65628,3.8837503,OK,
"63-CERCA ELECTRICA",6,8,-73.6569932,3.8885887,OK,
"63-CERCA ELECTRICA",6,6,-73.6562638,3.8836641,OK,
"63-CERCA ELECTRICA",6,14,-73.6570443,3.8891883,OK,
"63-CERCA ELECTRICA",45,28,-73.660041,3.8885757,OK,
"63-CERCA ELECTRICA",45,10,-73.6597983,3.8868492,OK,
"63-CERCA ELECTRICA",45,3,-73.6597087,3.8862319,OK,
"63-CERCA ELECTRICA",45,40,-73.660194,3.8896375,OK,
"63-CERCA ELECTRICA",45,27,-73.660023,3.8884613,OK,
"63-CERCA ELECTRICA",45,42,-73.6602075,3.8898084,OK,
"63-CERCA ELECTRICA",45,21,-73.6599337,3.8878337,OK,
"63-CERCA ELECTRICA",45,38,-73.6601664,3.8894444,OK,
"63-CERCA ELECTRICA",45,23,-73.6599756,3.8880965,OK,
"63-CERCA ELECTRICA",45,43,-73.6602236,3.8899004,OK,
"63-CERCA ELECTRICA",45,37,-73.6601524,3.8893644,OK,
"63-CERCA ELECTRICA",45,44,-73.6602401,3.8899944,OK,
"63-CERCA ELECTRICA",45,32,-73.6600862,3.8889162,OK,
"63-CERCA ELECTRICA",45,8,-73.6597775,3.8866714,OK,
"63-CERCA ELECTRICA",45,9,-73.6597898,3.8867538,OK,
"63-CERCA ELECTRICA",45,19,-73.6599163,3.8876759,OK,
"63-CERCA ELECTRICA",45,31,-73.6600759,3.8888335,OK,
"63-CERCA ELECTRICA",45,41,-73.6601935,3.8897283,OK,
"63-CERCA ELECTRICA",45,6,-73.6597445,3.8864834,OK,
"63-CERCA ELECTRICA",45,34,-73.6601093,3.8890833,OK,
"63-CERCA ELECTRICA",45,15,-73.659862,3.8873184,OK,
"63-CERCA ELECTRICA",45,18,-73.6599021,3.8875712,OK,
"63-CERCA ELECTRICA",45,48,-73.6602877,3.8903489,OK,
"63-CERCA ELECTRICA",45,30,-73.6600684,3.8887441,OK,
"63-CERCA ELECTRICA",45,29,-73.6600541,3.8886621,OK,
"63-CERCA ELECTRICA",45,4,-73.6597238,3.8863179,OK,
"63-CERCA ELECTRICA",45,2,-73.6596931,3.8861543,OK,
"63-CERCA ELECTRICA",45,5,-73.6597339,3.886411,OK,
"63-CERCA ELECTRICA",45,17,-73.6598907,3.8874825,OK,
"63-CERCA ELECTRICA",45,22,-73.6599619,3.8880184,OK,
"63-CERCA ELECTRICA",45,33,-73.6600955,3.8889929,OK,
"63-CERCA ELECTRICA",45,46,-73.6602688,3.8901584,OK,
"63-CERCA ELECTRICA",45,36,-73.6601359,3.8892704,OK,
"63-CERCA ELECTRICA",45,35,-73.6601286,3.8891933,OK,
"63-CERCA ELECTRICA",45,7,-73.6597641,3.8865954,OK,
"63-CERCA ELECTRICA",45,12,-73.6598239,3.8870303,OK,
"63-CERCA ELECTRICA",45,39,-73.6601781,3.8895351,OK,
"63-CERCA ELECTRICA",45,13,-73.6598326,3.8871154,OK,
"63-CERCA ELECTRICA",45,45,-73.6602534,3.8900704,OK,
"63-CERCA ELECTRICA",45,11,-73.6598105,3.8869543,OK,
"63-CERCA ELECTRICA",45,47,-73.6602783,3.8902598,OK,
"63-CERCA ELECTRICA",45,14,-73.6598475,3.8872241,OK,
"63-CERCA ELECTRICA",45,1,-73.659683,3.8860612,OK,
"63-CERCA ELECTRICA",45,24,-73.6599781,3.8881929,OK,
"63-CERCA ELECTRICA",45,20,-73.6599218,3.8877657,OK,
"63-CERCA ELECTRICA",45,25,-73.6599947,3.8882993,OK,
"63-CERCA ELECTRICA",45,26,-73.6600076,3.8883733,OK,
"63-CERCA ELECTRICA",45,16,-73.6598753,3.8873945,OK,
"63-CERCA ELECTRICA",29,41,-73.6587294,3.8883083,OK,
"63-CERCA ELECTRICA",29,27,-73.6585656,3.8870442,OK,
"63-CERCA ELECTRICA",29,12,-73.6583805,3.8856932,OK,
"63-CERCA ELECTRICA",29,25,-73.658536,3.8868515,OK,
"63-CERCA ELECTRICA",29,60,-73.658985,3.8900614,OK,
"63-CERCA ELECTRICA",29,39,-73.6587129,3.8880967,OK,
"63-CERCA ELECTRICA",29,28,-73.6585787,3.8871306,OK,
"63-CERCA ELECTRICA",29,23,-73.6585136,3.8866884,OK,
"63-CERCA ELECTRICA",29,8,-73.6583235,3.885351,OK,
"63-CERCA ELECTRICA",29,17,-73.6584326,3.8861315,OK,
"63-CERCA ELECTRICA",29,59,-73.6589724,3.8899893,OK,
"63-CERCA ELECTRICA",29,47,-73.6588122,3.8888278,OK,
"63-CERCA ELECTRICA",29,43,-73.6587574,3.8884683,OK,
"63-CERCA ELECTRICA",29,58,-73.6589622,3.8898963,OK,
"63-CERCA ELECTRICA",29,9,-73.6583329,3.885424,OK,
"63-CERCA ELECTRICA",29,26,-73.6585579,3.8869528,OK,
"63-CERCA ELECTRICA",29,57,-73.6589475,3.8898123,OK,
"63-CERCA ELECTRICA",29,19,-73.6584628,3.8863158,OK,
"63-CERCA ELECTRICA",29,4,-73.6582575,3.884964,OK,
"63-CERCA ELECTRICA",29,46,-73.6587991,3.8887414,OK,
"63-CERCA ELECTRICA",29,38,-73.6587045,3.8880136,OK,
"63-CERCA ELECTRICA",29,15,-73.6584122,3.885968,OK,
"63-CERCA ELECTRICA",29,31,-73.6586137,3.8874007,OK,
"63-CERCA ELECTRICA",29,18,-73.6584483,3.8862215,OK,
"63-CERCA ELECTRICA",29,5,-73.6582742,3.8850594,OK,
"63-CERCA ELECTRICA",29,51,-73.6588602,3.8891843,OK,
"63-CERCA ELECTRICA",29,32,-73.6586273,3.8874787,OK,
"63-CERCA ELECTRICA",29,13,-73.6583903,3.8857842,OK,
"63-CERCA ELECTRICA",29,16,-73.6584222,3.8860487,OK,
"63-CERCA ELECTRICA",29,21,-73.6584833,3.8865267,OK,
"63-CERCA ELECTRICA",29,29,-73.6585915,3.8872273,OK,
"63-CERCA ELECTRICA",29,35,-73.658665,3.8877525,OK,
"63-CERCA ELECTRICA",29,37,-73.6586939,3.8879413,OK,
"63-CERCA ELECTRICA",29,30,-73.6586044,3.887324,OK,
"63-CERCA ELECTRICA",29,22,-73.6584959,3.8865987,OK,
"63-CERCA ELECTRICA",29,1,-73.6582268,3.8846827,OK,
"63-CERCA ELECTRICA",29,48,-73.6588169,3.8889135,OK,
"63-CERCA ELECTRICA",29,2,-73.6582481,3.8848045,OK,
"63-CERCA ELECTRICA",29,34,-73.6586566,3.8876695,OK,
"63-CERCA ELECTRICA",29,54,-73.6589106,3.8895424,OK,
"63-CERCA ELECTRICA",29,50,-73.6588497,3.8890892,OK,
"63-CERCA ELECTRICA",29,44,-73.6587702,3.8885527,OK,
"63-CERCA ELECTRICA",29,7,-73.6583062,3.8852421,OK,
"63-CERCA ELECTRICA",29,56,-73.6589381,3.8897232,OK,
"63-CERCA ELECTRICA",29,42,-73.6587438,3.8883903,OK,
"63-CERCA ELECTRICA",29,40,-73.6587187,3.8881885,OK,
"63-CERCA ELECTRICA",29,49,-73.6588296,3.8889979,OK,
"63-CERCA ELECTRICA",29,61,-73.6590014,3.8901554,OK,
"63-CERCA ELECTRICA",29,52,-73.6588738,3.8892623,OK,
"63-CERCA ELECTRICA",29,6,-73.658292,3.8851615,OK,
"63-CERCA ELECTRICA",29,3,-73.6582538,3.8848849,OK,
"63-CERCA ELECTRICA",29,33,-73.6586404,3.8875651,OK,
"63-CERCA ELECTRICA",29,36,-73.6586818,3.8878486,OK,
"63-CERCA ELECTRICA",29,55,-73.6589216,3.8896292,OK,
"63-CERCA ELECTRICA",29,53,-73.6588962,3.8894254,OK,
"63-CERCA ELECTRICA",29,24,-73.658522,3.8867714,OK,
"63-CERCA ELECTRICA",29,20,-73.6584633,3.8864127,OK,
"63-CERCA ELECTRICA",29,14,-73.6584051,3.8858806,OK,
"63-CERCA ELECTRICA",29,45,-73.6587809,3.8886374,OK,
"63-CERCA ELECTRICA",29,10,-73.6583437,3.8854951,OK,
"63-CERCA ELECTRICA",29,11,-73.6583619,3.8855872,OK,
"63-CERCA ELECTRICA",2,1,-73.6558678,3.8830874,OK,
"63-CERCA ELECTRICA",2,5,-73.6559158,3.8834388,OK,
"63-CERCA ELECTRICA",2,2,-73.6558798,3.8831765,OK,
"63-CERCA ELECTRICA",2,4,-73.655902,3.8833582,OK,
"63-CERCA ELECTRICA",2,3,-73.6558918,3.8832845,OK,
"63-CERCA ELECTRICA",2,6,-73.6559312,3.8835296,OK,
"63-CERCA ELECTRICA",14,5,-73.6569453,3.8840273,OK,
"63-CERCA ELECTRICA",14,21,-73.6577074,3.8893843,OK,
"63-CERCA ELECTRICA",14,3,-73.6569229,3.8838492,OK,
"63-CERCA ELECTRICA",14,2,-73.6569061,3.8837352,OK,
"63-CERCA ELECTRICA",14,11,-73.657581,3.8884822,OK,
"63-CERCA ELECTRICA",14,14,-73.6576119,3.888756,OK,
"63-CERCA ELECTRICA",14,8,-73.6569861,3.8842951,OK,
"63-CERCA ELECTRICA",14,6,-73.6569558,3.8841245,OK,
"63-CERCA ELECTRICA",14,16,-73.657643,3.8889405,OK,
"63-CERCA ELECTRICA",14,18,-73.6576615,3.889124,OK,
"63-CERCA ELECTRICA",14,4,-73.6569343,3.8839227,OK,
"63-CERCA ELECTRICA",14,9,-73.6569925,3.8843824,OK,
"63-CERCA ELECTRICA",14,1,-73.6568896,3.8836582,OK,
"63-CERCA ELECTRICA",14,15,-73.6576265,3.8888388,OK,
"63-CERCA ELECTRICA",14,10,-73.6575725,3.8883847,OK,
"63-CERCA ELECTRICA",14,22,-73.6577213,3.8894786,OK,
"63-CERCA ELECTRICA",14,25,-73.6577484,3.8897345,OK,
"63-CERCA ELECTRICA",14,13,-73.6575977,3.8886725,OK,
"63-CERCA ELECTRICA",14,12,-73.6575859,3.8885746,OK,
"63-CERCA ELECTRICA",14,24,-73.6577317,3.8896704,OK,
"63-CERCA ELECTRICA",14,23,-73.6577288,3.8895658,OK,
"63-CERCA ELECTRICA",14,20,-73.657691,3.8893036,OK,
"63-CERCA ELECTRICA",14,19,-73.6576708,3.889197,OK,
"63-CERCA ELECTRICA",14,7,-73.656968,3.8841982,OK,
"63-CERCA ELECTRICA",14,17,-73.6576512,3.8890259,OK,
"63-CERCA ELECTRICA",8,13,-73.6572031,3.8891745,OK,
"63-CERCA ELECTRICA",8,15,-73.6572286,3.8893515,OK,
"63-CERCA ELECTRICA",8,11,-73.6571803,3.888999,OK,
"63-CERCA ELECTRICA",8,2,-73.6563811,3.8833991,OK,
"63-CERCA ELECTRICA",8,3,-73.6563938,3.8834728,OK,
"63-CERCA ELECTRICA",8,14,-73.6572199,3.8892722,OK,
"63-CERCA ELECTRICA",8,9,-73.6571409,3.8887282,OK,
"63-CERCA ELECTRICA",8,4,-73.6564074,3.8835566,OK,
"63-CERCA ELECTRICA",8,12,-73.6571906,3.8890873,OK,
"63-CERCA ELECTRICA",8,1,-73.6563584,3.8832828,OK,
"63-CERCA ELECTRICA",8,5,-73.6564176,3.8836304,OK,
"63-CERCA ELECTRICA",8,16,-73.657244,3.889432,OK,
"63-CERCA ELECTRICA",8,7,-73.6564489,3.883833,OK,
"63-CERCA ELECTRICA",8,8,-73.6564578,3.8838962,OK,
"63-CERCA ELECTRICA",8,10,-73.6571626,3.8889104,OK,
"63-CERCA ELECTRICA",8,6,-73.6564325,3.8837311,OK,
"63-CERCA ELECTRICA",99,3,-73.6645404,3.8909383,OK,
"63-CERCA ELECTRICA",99,4,-73.664551,3.8910107,OK,
"63-CERCA ELECTRICA",99,2,-73.6645246,3.8908483,OK,
"63-CERCA ELECTRICA",99,1,-73.6645107,3.8907807,OK,
"63-CERCA ELECTRICA",99,5,-73.6645661,3.8910967,OK,
"63-CERCA ELECTRICA",48,13,-73.6601193,3.8873926,OK,
"63-CERCA ELECTRICA",48,25,-73.6602633,3.8884849,OK,
"63-CERCA ELECTRICA",48,10,-73.6600705,3.8871373,OK,
"63-CERCA ELECTRICA",48,26,-73.6602645,3.8885507,OK,
"63-CERCA ELECTRICA",48,12,-73.6601006,3.8873093,OK,
"63-CERCA ELECTRICA",48,21,-73.6602179,3.888132,OK,
"63-CERCA ELECTRICA",48,14,-73.6601366,3.887503,OK,
"63-CERCA ELECTRICA",48,27,-73.6602874,3.888658,OK,
"63-CERCA ELECTRICA",48,46,-73.66051,3.8903282,OK,
"63-CERCA ELECTRICA",48,40,-73.6604434,3.8898306,OK,
"63-CERCA ELECTRICA",48,32,-73.6603521,3.8890982,OK,
"63-CERCA ELECTRICA",48,18,-73.6601766,3.8878609,OK,
"63-CERCA ELECTRICA",48,20,-73.6602024,3.8880316,OK,
"63-CERCA ELECTRICA",48,29,-73.6603209,3.8888377,OK,
"63-CERCA ELECTRICA",48,39,-73.6604377,3.8897512,OK,
"63-CERCA ELECTRICA",48,6,-73.6600251,3.8867844,OK,
"63-CERCA ELECTRICA",48,22,-73.6602262,3.8882027,OK,
"63-CERCA ELECTRICA",48,1,-73.6599674,3.8863141,OK,
"63-CERCA ELECTRICA",48,44,-73.660485,3.8901738,OK,
"63-CERCA ELECTRICA",48,8,-73.6600459,3.8869498,OK,
"63-CERCA ELECTRICA",48,33,-73.6603643,3.8891909,OK,
"63-CERCA ELECTRICA",48,3,-73.6599754,3.8865004,OK,
"63-CERCA ELECTRICA",48,28,-73.6603041,3.8887416,OK,
"63-CERCA ELECTRICA",48,2,-73.659966,3.8864113,OK,
"63-CERCA ELECTRICA",48,34,-73.660374,3.889282,OK,
"63-CERCA ELECTRICA",48,9,-73.6600589,3.8870362,OK,
"63-CERCA ELECTRICA",48,17,-73.6601631,3.8877602,OK,
"63-CERCA ELECTRICA",48,41,-73.6604574,3.8899106,OK,
"63-CERCA ELECTRICA",48,7,-73.6600371,3.8868648,OK,
"63-CERCA ELECTRICA",48,31,-73.6603421,3.8890174,OK,
"63-CERCA ELECTRICA",48,30,-73.6603344,3.8889384,OK,
"63-CERCA ELECTRICA",48,38,-73.6604167,3.8896312,OK,
"63-CERCA ELECTRICA",48,11,-73.6600869,3.8872313,OK,
"63-CERCA ELECTRICA",48,4,-73.6600006,3.8866093,OK,
"63-CERCA ELECTRICA",48,42,-73.6604739,3.8900046,OK,
"63-CERCA ELECTRICA",48,43,-73.6604821,3.8900754,OK,
"63-CERCA ELECTRICA",48,16,-73.6601477,3.8876722,OK,
"63-CERCA ELECTRICA",48,35,-73.6603869,3.8893787,OK,
"63-CERCA ELECTRICA",48,19,-73.6601863,3.8879396,OK,
